folder,figure,file,msg,ok,actual,expected,errortype
V3,Ericson2022figure4,Ericson2022figure4_5,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_5,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_5,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_5,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(0,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_6,"(1,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(2,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(3,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(4,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(5,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(6,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_6,"(0,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(1,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(2,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_6,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(0,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_7,"(1,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(2,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(3,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(4,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(5,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(6,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_7,"(0,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(1,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(2,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_7,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(0,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_8,"(1,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(2,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(3,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(4,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(5,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(6,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_8,"(0,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(1,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(2,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_8,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_9,error importing source code Ericson2022figure4_9,1,"(<class 'IndentationError'>, IndentationError('expected an indented block after function definition on line 1', ('/Users/bnr01a/Documents/data/projects_current/CODEXParsons/unit/./V3/Ericson2022figure4/Ericson2022figure4_9.py', 2, 1, 'if day == 0 or day == 6:\n', 2, 3)), <traceback object at 0x104d6f280>)",valid import,import error
V3,Ericson2022figure4,Ericson2022figure4_10,error importing source code Ericson2022figure4_10,1,"(<class 'IndentationError'>, IndentationError('expected an indented block after function definition on line 1', ('/Users/bnr01a/Documents/data/projects_current/CODEXParsons/unit/./V3/Ericson2022figure4/Ericson2022figure4_10.py', 2, 1, 'if vacation:\n', 2, 3)), <traceback object at 0x104d6f640>)",valid import,import error
V3,Ericson2022figure4,Ericson2022figure4_11,error importing source code Ericson2022figure4_11,1,"(<class 'IndentationError'>, IndentationError('expected an indented block after function definition on line 1', ('/Users/bnr01a/Documents/data/projects_current/CODEXParsons/unit/./V3/Ericson2022figure4/Ericson2022figure4_11.py', 2, 1, 'if day == 0 or day == 6:\n', 2, 3)), <traceback object at 0x104d6f6c0>)",valid import,import error
V3,Ericson2022figure4,Ericson2022figure4_12,"(0,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_12,"(1,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(2,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(3,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(4,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(5,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(6,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_12,"(0,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(1,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(2,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_12,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_13,error importing source code Ericson2022figure4_13,1,"(<class 'IndentationError'>, IndentationError('expected an indented block after function definition on line 1', ('/Users/bnr01a/Documents/data/projects_current/CODEXParsons/unit/./V3/Ericson2022figure4/Ericson2022figure4_13.py', 2, 1, 'if vacation:\n', 2, 3)), <traceback object at 0x104d6f980>)",valid import,import error
V3,Ericson2022figure4,Ericson2022figure4_14,"(0,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_14,"(1,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(2,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(3,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(4,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(5,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(6,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_14,"(0,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(1,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(2,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_14,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(0,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_15,"(1,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(2,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(3,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(4,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(5,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(6,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_15,"(0,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(1,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(2,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_15,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_16,error importing source code Ericson2022figure4_16,1,"(<class 'IndentationError'>, IndentationError('expected an indented block after function definition on line 1', ('/Users/bnr01a/Documents/data/projects_current/CODEXParsons/unit/./V3/Ericson2022figure4/Ericson2022figure4_16.py', 2, 1, 'if vacation:\n', 2, 3)), <traceback object at 0x104d886c0>)",valid import,import error
V3,Ericson2022figure4,Ericson2022figure4_17,"(0,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_17,"(1,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(2,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(3,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(4,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(5,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(6,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_17,"(0,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(1,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(2,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_17,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(0,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_18,"(1,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(2,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(3,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(4,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(5,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(6,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_18,"(0,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(1,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(2,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_18,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(0,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_19,"(1,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(2,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(3,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(4,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(5,True) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(6,True) :",0,off,off,
V3,Ericson2022figure4,Ericson2022figure4_19,"(0,False) :",0,10:00,10:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(1,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(2,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(3,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(4,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(5,False) :",0,7:00,7:00,
V3,Ericson2022figure4,Ericson2022figure4_19,"(6,False) :",0,10:00,10:00,
V3,Ericson2022figure8,Ericson2022figure8_0,[] = 0,0,0,0,
V3,Ericson2022figure8,Ericson2022figure8_0,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_0,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_0,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_0,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_0,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_0,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_0,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_0,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_0,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_0,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_0,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_0,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_0,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_0,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_1,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_1,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_1,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_1,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_1,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_1,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_1,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_1,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_1,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_1,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_1,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_1,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_1,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_1,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_2,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_2,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_2,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_2,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_2,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_2,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_2,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_2,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_2,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_2,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_2,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_2,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_2,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_2,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_3,[] = 0,0,0,0,
V3,Ericson2022figure8,Ericson2022figure8_3,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_3,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_3,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_3,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_3,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_3,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_3,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_3,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_3,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_3,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_3,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_3,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_3,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_3,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_4,[] = 0,0,0,0,
V3,Ericson2022figure8,Ericson2022figure8_4,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_4,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_4,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_4,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_4,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_4,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_4,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_4,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_4,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_4,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_4,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_4,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_4,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_4,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_5,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_5,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_5,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_5,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_5,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_5,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_5,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_5,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_5,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_5,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_5,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_5,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_5,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_5,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_6,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_6,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_6,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_6,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_6,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_6,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_6,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_6,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_6,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_6,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_6,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_6,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_6,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_6,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_7,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_7,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_7,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_7,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_7,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_7,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_7,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_7,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_7,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_7,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_7,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_7,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_7,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_7,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_8,[] = 0,0,0,0,
V3,Ericson2022figure8,Ericson2022figure8_8,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_8,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_8,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_8,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_8,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_8,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_8,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_8,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_8,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_8,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_8,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_8,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_8,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_8,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_9,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_9,"[0,0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_9,"[0,0,0,-1] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_9,"[0,0,0,-3] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_9,"[1,1,1,0] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_9,"[1,1,0,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_9,"[1,0,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_9,"[0,1,1,1] = 1.0",0,1.0,1,
V3,Ericson2022figure8,Ericson2022figure8_9,"[-9,-1,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_9,"[-1,-9,-3,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_9,"[-1,-3,-9,-5] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_9,"[-1,-3,-5,-9] = -3",0,-3.0,-3,
V3,Ericson2022figure8,Ericson2022figure8_9,"[0,2,2,2] = 2",0,2.0,2,
V3,Ericson2022figure8,Ericson2022figure8_9,"[0,1,3,5] = 3",0,3.0,3,
V3,Ericson2022figure8,Ericson2022figure8_10,[] = 0,0,0,0,
V3,Ericson2022figure8,Ericson2022figure8_10,"[0,0] = 0.0",0,0.0,0,
V3,Ericson2022figure8,Ericson2022figure8_10,"[0,0,0] = 0.0",0,0.0,0,
